-1 73091
stream uID   dID     length      uB     uBT    dB    dBT
11350 10833	10819	1176.407	-1	-1	28297	1
11351 10720	10774	988.509	28261	1	-1	-1
11352 10707	10720	166.59	-1	-1	28261	1
11353 10673	10707	262.351	28295	1	-1	-1
11354 10592	10673	1589.627	-1	-1	28295	1
11355 10618	10592	1864.504	-1	-1	-1	-1
11356 10515	10618	592.673	-1	-1	-1	-1
11357 10732	10515	1531.877	-1	-1	-1	-1
11358 10524	10515	679.465	-1	-1	-1	-1
11359 10548	10524	136.233	28304	1	-1	-1
11360 10664	10548	1027.311	9355	1	28304	1
11361 10817	10664	771.499	-1	-1	9355	1
11362 10716	10817	1401.777	-1	-1	-1	-1
11363 10951	10817	719.264	9354	1	-1	-1
11364 11000	10951	170.973	9388	1	9354	1
11365 11004	11000	50.316	9331	1	9388	1
11366 11021	11004	148.701	-1	-1	9331	1
11367 11074	11021	268.636	9279	1	-1	-1
11368 11081	11074	14.689	1081	1	9279	1
11369 11113	11081	207.592	8	1	1081	1
11370 11114	11113	1.849	1102	1	8	1
11371 11214	11114	482.9	9327	1	1102	1
11372 11242	11214	198.644	9358	1	9327	1
11373 11245	11242	13.045	9384	1	9358	1
11374 11252	11245	35.884	9277	1	9384	1
11375 11254	11252	50.187	-1	-1	9277	1
11376 11452	11254	921.659	-1	-1	-1	-1
11377 11237	11254	309.671	-1	-1	-1	-1
11378 11260	11237	92.664	9374	1	-1	-1
11379 11314	11260	227.986	9308	1	9374	1
11380 11341	11314	212.148	9315	1	9308	1
11381 11350	11341	555.53	9333	1	9315	1
11382 11372	11350	1368.707	9352	1	9333	1
11383 11498	11372	635.631	-1	-1	9352	1
11384 11228	11237	173.88	9309	1	-1	-1
11385 11226	11228	106.613	-1	-1	9309	1
11386 11233	11226	47.95	9314	1	-1	-1
11387 11270	11233	608.83	9334	1	9314	1
11388 11253	11270	326.695	-1	-1	9334	1
11389 11223	11226	30.539	9316	1	-1	-1
11390 11195	11223	564.111	9332	1	9316	1
11391 11182	11195	441.163	52	1	9332	1
11392 11158	11182	406.728	9349	1	52	1
11393 11151	11158	52.564	1127	1	9349	1
11394 11154	11151	102.889	1130	1	1127	1
11395 11160	11154	181.415	1133	1	1130	1
11396 11169	11160	97.266	42	1	1133	1
11397 11167	11169	13.731	-1	-1	42	1
11398 11146	11160	234.546	-1	-1	1133	1
11399 11173	11146	108.958	44	1	-1	-1
11400 11209	11173	178.17	9350	1	44	1
11401 11304	11209	335.474	9351	1	9350	1
11402 11503	11304	1516.039	-1	-1	9351	1
11403 11136	11146	94.966	-1	-1	-1	-1
11404 11108	11136	377.607	-1	-1	-1	-1
11405 11084	11136	359.129	-1	-1	-1	-1
11406 11035	11021	313.985	9329	1	-1	-1
11407 11046	11035	74.758	9362	1	9329	1
11408 11089	11046	292.84	9297	1	9362	1
11409 11091	11089	16.297	1087	1	9297	1
11410 11107	11091	647.244	9370	1	1087	1
11411 11104	11107	155.681	4	1	9370	1
11412 11103	11104	3.616	9353	1	4	1
11413 11092	11103	463.169	9383	1	9353	1
11414 11039	11092	427.936	9323	1	9383	1
11415 10974	11039	473.45	9375	1	9323	1
11416 10971	10974	6.142	9280	1	9375	1
11417 10950	10971	52.767	9387	1	9280	1
11418 10949	10950	2.217	9376	1	9387	1
11419 10935	10949	62.036	9299	1	9376	1
11420 10885	10935	308.442	9348	1	9299	1
11421 10791	10885	487.474	9381	1	9348	1
11422 10780	10791	119.277	-1	-1	9381	1
11423 10495	10524	125.657	28299	1	-1	-1
11424 10526	10495	726.738	9395	1	28299	1
11425 10544	10526	318.302	-1	-1	9395	1
11426 10610	10544	536.872	-1	-1	-1	-1
11427 10654	10610	743.933	9336	1	-1	-1
11428 10648	10654	770.009	-1	-1	9336	1
11429 10583	10648	1018.692	9382	1	-1	-1
11430 10551	10583	308.731	9371	1	9382	1
11431 10533	10551	85.822	9287	1	9371	1
11432 10547	10533	87.581	-1	-1	9287	1
11433 10554	10648	778.379	-1	-1	-1	-1
11434 10465	10554	743.343	9372	1	-1	-1
11435 10382	10465	517.613	9275	1	9372	1
11436 10253	10382	757.71	9276	1	9275	1
11437 10009	10253	1090.365	8754	1	9276	1
11438 9953	10009	217.887	-1	-1	8754	1
11439 9966	9953	218.267	8745	1	-1	-1
11440 9985	9966	217.565	-1	-1	8745	1
11441 9924	9953	97.188	-1	-1	-1	-1
11442 9878	9924	323.854	8807	1	-1	-1
11443 9866	9878	29.359	8811	1	8807	1
11444 9862	9866	14.395	-1	-1	8811	1
11445 9755	9862	1041.94	8808	1	-1	-1
11446 9720	9755	285.954	-1	-1	8808	1
11447 9800	9862	576.317	8805	1	-1	-1
11448 9773	9800	149.416	8806	1	8805	1
11449 9733	9773	163.447	8814	1	8806	1
11450 9569	9733	798.722	8751	1	8814	1
11451 9495	9569	2022.754	-1	-1	8751	1
11452 9919	9924	17.666	8753	1	-1	-1
11453 9870	9919	1036.386	-1	-1	8753	1
11454 9734	9870	570.453	8810	1	-1	-1
11455 9698	9734	140.42	-1	-1	8810	1
11456 9930	9870	1203.329	-1	-1	-1	-1
11457 10063	9930	744.8	-1	-1	-1	-1
11458 9915	9930	792.183	8802	1	-1	-1
11459 9914	9915	77.105	-1	-1	8802	1
11460 10340	10554	954.493	-1	-1	-1	-1
11461 10394	10610	1539.046	-1	-1	-1	-1
11462 10363	10544	807.829	-1	-1	-1	-1
11463 10441	10618	1005.056	28301	1	-1	-1
11464 10235	10441	1284.938	31669	2	28301	1
11465 10163	10235	384.129	-1	-1	31669	2
11466 10004	10163	2137.588	8794	1	-1	-1
11467 9970	10004	146.899	8795	1	8794	1
11468 9922	9970	182.031	8757	1	8795	1
11469 9903	9922	179.493	-1	-1	8757	1
11470 10018	10163	406.476	-1	-1	-1	-1
11471 9952	10018	345.634	31493	2	-1	-1
11472 9887	9952	363.844	-1	-1	31493	2
11473 9876	9887	661.024	8756	1	-1	-1
11474 9859	9876	757.549	-1	-1	8756	1
11475 9797	9887	362.025	8755	1	-1	-1
11476 9766	9797	127.119	-1	-1	8755	1
11477 9633	9766	679.303	-1	-1	-1	-1
11478 9636	9633	113.387	8775	1	-1	-1
11479 9731	9636	2362.492	-1	-1	8775	1
11480 9500	9633	1067.949	8776	1	-1	-1
11481 9482	9500	156.726	-1	-1	8776	1
11482 9496	9482	1104.432	-1	-1	-1	-1
11483 9460	9482	101.819	8792	1	-1	-1
11484 9349	9460	631.034	8793	1	8792	1
11485 9263	9349	451.476	-1	-1	8793	1
11486 9212	9263	263.52	-1	-1	-1	-1
11487 8947	9212	1440.01	8787	1	-1	-1
11488 8892	8947	393.52	-1	-1	8787	1
11489 9110	9212	575.349	8789	1	-1	-1
11490 9095	9110	107.472	-1	-1	8789	1
11491 9215	9263	725.941	-1	-1	-1	-1
11492 9689	9766	830.461	8752	1	-1	-1
11493 9659	9689	535.574	-1	-1	8752	1
11494 10023	10018	802.897	-1	-1	-1	-1
11495 10508	10592	314.883	28300	1	-1	-1
11496 10307	10508	888.351	-1	-1	28300	1
11497 10262	10307	340.23	-1	-1	-1	-1
11498 10210	10307	840.283	28277	1	-1	-1
11499 10171	10210	459.166	28276	1	28277	1
11500 10138	10171	277.367	28275	1	28276	1
11501 10137	10138	38.873	-1	-1	28275	1
11502 10620	10707	472.586	28296	1	-1	-1
11503 10528	10620	686.499	-1	-1	28296	1
11504 10695	10762	299.795	28274	1	-1	-1
11505 10589	10695	746.528	-1	-1	28274	1
11506 10758	10768	72.723	-1	-1	-1	-1
11507 10731	10786	286.907	12851	1	-1	-1
11508 10352	10731	1934.168	28293	1	12851	1
11509 10145	10352	1182.253	28289	1	28293	1
11510 10039	10145	339.559	-1	-1	28289	1
11511 10036	10039	86.335	28273	1	-1	-1
11512 10213	10036	1917.03	-1	-1	28273	1
11513 10011	10039	124.238	-1	-1	-1	-1
11514 10005	10011	88.725	28270	1	-1	-1
11515 9868	10005	833.714	-1	-1	28270	1
11516 9867	9868	13.832	28285	1	-1	-1
11517 9906	9867	1894.009	-1	-1	28285	1
11518 9793	9868	337.897	-1	-1	-1	-1
11519 9787	9793	17.801	-1	-1	-1	-1
11520 9786	9787	11.226	28283	1	-1	-1
11521 9758	9786	903.06	28282	1	28283	1
11522 9742	9758	1267.119	-1	-1	28282	1
11523 9751	9742	333.143	-1	-1	-1	-1
11524 9781	9742	702.008	-1	-1	-1	-1
11525 9712	9787	289.93	28284	1	-1	-1
11526 9589	9712	777.407	28279	1	28284	1
11527 9546	9589	250.163	28263	1	28279	1
11528 9544	9546	5.975	31667	2	28263	1
11529 9542	9544	6.069	-1	-1	31667	2
11530 9543	9542	668.446	-1	-1	-1	-1
11531 9534	9543	61.782	-1	-1	-1	-1
11532 9450	9534	804.731	-1	-1	-1	-1
11533 9423	9450	1449.168	8812	1	-1	-1
11534 9402	9423	85.95	8813	1	8812	1
11535 9330	9402	840.069	-1	-1	8813	1
11536 9169	9450	1835.853	-1	-1	-1	-1
11537 9150	9169	249.168	-1	-1	-1	-1
11538 9180	9150	931.28	-1	-1	-1	-1
11539 8976	9150	1108.392	-1	-1	-1	-1
11540 8749	8976	1610.537	-1	-1	-1	-1
11541 8843	8976	630.406	-1	-1	-1	-1
11542 9090	9169	377.329	-1	-1	-1	-1
11543 9538	9543	15.455	31668	2	-1	-1
11544 9534	9538	30.164	-1	-1	31668	2
11545 9531	9542	55.615	28265	1	-1	-1
11546 9520	9531	74.012	28266	1	28265	1
11547 9510	9520	49.642	28264	1	28266	1
11548 9494	9510	38.191	28267	1	28264	1
11549 9429	9494	318.461	28281	1	28267	1
11550 9381	9429	290.382	28280	1	28281	1
11551 9020	9381	2019.255	-1	-1	28280	1
11552 9083	9020	817.979	-1	-1	-1	-1
11553 8993	9020	246.506	28473	1	-1	-1
11554 8991	8993	333.938	-1	-1	28473	1
11555 9644	9793	648.472	28278	1	-1	-1
11556 9515	9644	1049.302	-1	-1	28278	1
11557 9954	10011	193.073	28272	1	-1	-1
11558 9880	9954	409.086	28271	1	28272	1
11559 9833	9880	259.72	28269	1	28271	1
11560 9790	9833	205.097	28303	1	28269	1
11561 9811	9790	242.432	-1	-1	28303	1
11562 10788	10778	48.365	12880	1	-1	-1
11563 10800	10788	39.61	12869	1	12880	1
11564 10807	10800	25.204	924	1	12869	1
11565 10875	10807	1268.497	28268	1	924	1
11566 10888	10875	2626.576	28298	1	28268	1
11567 10884	10888	39.796	28305	1	28298	1
11568 10847	10884	169.193	-1	-1	28305	1
11569 10643	10708	430.98	12870	1	-1	-1
11570 10639	10643	28.578	12881	1	12870	1
11571 10595	10639	291.72	12875	1	12881	1
11572 10364	10595	1440.43	-1	-1	12875	1
11573 10342	10364	613.56	-1	-1	-1	-1
11574 10344	10342	1020.23	-1	-1	-1	-1
11575 10385	10344	405.346	-1	-1	-1	-1
11576 10392	10385	41.078	12852	1	-1	-1
11577 10408	10392	65.068	-1	-1	12852	1
11578 10431	10408	784.37	-1	-1	-1	-1
11579 10496	10408	1219.405	-1	-1	-1	-1
11580 10361	10385	194.641	12853	1	-1	-1
11581 10338	10361	381.901	31169	2	12853	1
11582 10397	10338	1238.274	12855	1	31169	2
11583 10420	10397	672.002	12872	1	12855	1
11584 10418	10420	49.049	-1	-1	12872	1
11585 10452	10418	151.009	-1	-1	-1	-1
11586 10389	10418	211.249	-1	-1	-1	-1
11587 10321	10344	130.952	12859	1	-1	-1
11588 10107	10321	1052.412	-1	-1	12859	1
11589 10115	10107	785.667	-1	-1	-1	-1
11590 10001	10107	1659.552	-1	-1	-1	-1
11591 10310	10342	135.229	12860	1	-1	-1
11592 10222	10310	524.673	12858	1	12860	1
11593 10067	10222	698.793	-1	-1	12858	1
11594 10362	10364	29.848	12857	1	-1	-1
11595 10244	10362	1598.481	-1	-1	12857	1
11596 10388	10244	1141.51	18848	1	-1	-1
11597 10399	10388	51.676	-1	-1	18848	1
11598 10088	10244	794.87	-1	-1	-1	-1
11599 9933	10088	567.243	-1	-1	-1	-1
11600 9895	9933	487.771	-1	-1	-1	-1
11601 9935	9895	725.267	-1	-1	-1	-1
11602 9795	9895	781.892	-1	-1	-1	-1
11603 9759	9933	941.98	18847	1	-1	-1
11604 9716	9759	280.183	18877	1	18847	1
11605 9715	9716	78.42	18872	1	18877	1
11606 9638	9715	1050.103	-1	-1	18872	1
11607 9717	10088	2668.564	18834	1	-1	-1
11608 9575	9717	1506.835	18821	1	18834	1
11609 9577	9575	586.749	-1	-1	18821	1
11610 10751	10765	284.273	-1	-1	-1	-1
11611 10803	10751	341.016	-1	-1	-1	-1
11612 10803	10751	426.302	-1	-1	-1	-1
11613 10812	10830	174.977	-1	-1	-1	-1
11614 10804	10840	272.992	-1	-1	-1	-1
11615 10919	10983	407.256	-1	-1	-1	-1
11616 11531	10995	2829.505	-1	-1	-1	-1
11617 11505	11531	2756.628	-1	-1	-1	-1
11618 11491	11505	1654.599	-1	-1	-1	-1
11619 11717	11491	1156.862	-1	-1	-1	-1
11620 11697	11717	2967.494	-1	-1	-1	-1
11621 11759	11697	983.127	-1	-1	-1	-1
11622 11808	11759	295.751	24335	1	-1	-1
11623 11857	11808	541.062	24356	1	24335	1
11624 12023	11857	1453.666	24357	1	24356	1
11625 12131	12023	1314.373	24330	1	24357	1
11626 12318	12131	1052.558	-1	-1	24330	1
11627 11773	11759	644.941	24347	1	-1	-1
11628 11809	11773	363.213	-1	-1	24347	1
11629 11823	11809	557.016	24344	1	-1	-1
11630 11848	11823	1998.368	24375	1	24344	1
11631 11852	11848	37.984	-1	-1	24375	1
11632 11849	11809	583.497	24345	1	-1	-1
11633 11895	11849	1743.101	24374	1	24345	1
11634 11921	11895	79.899	24328	1	24374	1
11635 12043	11921	645.276	-1	-1	24328	1
11636 12042	12043	28.785	24358	1	-1	-1
11637 12123	12042	1178.179	24342	1	24358	1
11638 12136	12123	91.504	24338	1	24342	1
11639 12139	12136	39.801	24339	1	24338	1
11640 12153	12139	66.64	24340	1	24339	1
11641 12162	12153	47.985	24341	1	24340	1
11642 12167	12162	8.247	24343	1	24341	1
11643 12415	12167	1455.847	-1	-1	24343	1
11644 12078	12043	170.931	31442	2	-1	-1
11645 12253	12078	931.975	24359	1	31442	2
11646 12309	12253	410.43	-1	-1	24359	1
11647 11597	11697	1874.404	-1	-1	-1	-1
11648 11675	11597	548.653	24332	1	-1	-1
11649 11714	11675	493.424	24331	1	24332	1
11650 11735	11714	422.328	24329	1	24331	1
11651 11736	11735	155.014	-1	-1	24329	1
11652 11757	11736	244.038	-1	-1	-1	-1
11653 11812	11757	843.272	24350	1	-1	-1
11654 11825	11812	528.884	24376	1	24350	1
11655 11822	11825	217.008	24327	1	24376	1
11656 11827	11822	160.737	-1	-1	24327	1
11657 11787	11757	234.683	24378	1	-1	-1
11658 11828	11787	624.742	24351	1	24378	1
11659 11832	11828	184.756	-1	-1	24351	1
11660 11756	11736	1127.686	24349	1	-1	-1
11661 11776	11756	428.825	24380	1	24349	1
11662 11778	11776	256.047	-1	-1	24380	1
11663 11595	11597	37.5	-1	-1	-1	-1
11664 11550	11595	661.616	-1	-1	-1	-1
11665 11548	11550	1377.604	-1	-1	-1	-1
11666 11632	11548	1235.209	24354	1	-1	-1
11667 11817	11632	1538.564	-1	-1	24354	1
11668 11835	11817	125.963	-1	-1	-1	-1
11669 11884	11835	1327.773	-1	-1	-1	-1
11670 11983	11884	933.677	-1	-1	-1	-1
11671 12005	11983	106.203	-1	-1	-1	-1
11672 12033	12005	218.3	-1	-1	-1	-1
11673 12077	12033	251.45	-1	-1	-1	-1
11674 12152	12077	596.295	-1	-1	-1	-1
11675 12194	12152	508.455	-1	-1	-1	-1
11676 12225	12194	264.862	17388	1	-1	-1
11677 12347	12225	953.707	17402	1	17388	1
11678 12355	12347	114.452	-1	-1	17402	1
11679 12288	12355	665.368	-1	-1	-1	-1
11680 12467	12355	730.872	17405	1	-1	-1
11681 12580	12467	1152.283	17452	1	17405	1
11682 12786	12580	2190.567	24355	1	17452	1
11683 12779	12786	56.494	31661	2	24355	1
11684 12825	12779	1353.396	959	1	31661	2
11685 12877	12825	364.369	-1	-1	959	1
11686 12895	12877	90.321	14837	1	-1	-1
11687 12923	12895	683.445	14867	1	14837	1
11688 13049	12923	608.745	14868	1	14867	1
11689 13079	13049	135.934	-1	-1	14868	1
11690 12897	12877	226.519	14876	1	-1	-1
11691 13045	12897	973.152	14853	1	14876	1
11692 13219	13045	1260.065	-1	-1	14853	1
11693 12170	12194	261.565	-1	-1	-1	-1
11694 12210	12170	173.116	17389	1	-1	-1
11695 12164	12210	570.933	17419	1	17389	1
11696 12156	12164	1587.374	-1	-1	17419	1
11697 12028	12170	1092.2	-1	-1	-1	-1
11698 11971	12028	718.079	-1	-1	-1	-1
11699 12039	11971	791.184	-1	-1	-1	-1
11700 12038	12039	45.639	-1	-1	-1	-1
11701 12289	12038	3189.75	-1	-1	-1	-1
11702 12274	12289	157.811	17422	1	-1	-1
11703 12353	12274	717.957	17387	1	17422	1
11704 12468	12353	518.807	777	1	17387	1
11705 12470	12468	4.315	1871	1	777	1
11706 12480	12470	36.798	-1	-1	1871	1
11707 12307	12289	146.869	17418	1	-1	-1
11708 12330	12307	103.516	-1	-1	17418	1
11709 12337	12330	174.566	17434	1	-1	-1
11710 12327	12337	259.547	-1	-1	17434	1
11711 12328	12327	512.761	-1	-1	-1	-1
11712 12280	12327	509.66	17403	1	-1	-1
11713 12273	12280	534.934	17459	1	17403	1
11714 12265	12273	317.528	-1	-1	17459	1
11715 12422	12330	491.555	-1	-1	-1	-1
11716 12407	12422	144.913	17410	1	-1	-1
11717 12409	12407	166.41	17385	1	17410	1
11718 12413	12409	289.848	-1	-1	17385	1
11719 12441	12422	131.603	-1	-1	-1	-1
11720 12453	12441	100.981	17447	1	-1	-1
11721 12521	12453	327.051	17416	1	17447	1
11722 12553	12521	223.171	1915	1	17416	1
11723 12556	12553	6.759	1916	1	1915	1
11724 12561	12556	634.882	-1	-1	1916	1
11725 12513	12441	394.515	17435	1	-1	-1
11726 12528	12513	285.561	-1	-1	17435	1
11727 12530	12528	25.656	30667	2	-1	-1
11728 12549	12530	117.288	31693	2	30667	2
11729 12566	12549	68.515	17417	1	31693	2
11730 12627	12566	569.464	-1	-1	17417	1
11731 12740	12627	832.135	-1	-1	-1	-1
11732 12741	12740	16.212	-1	-1	-1	-1
11733 12840	12741	700.673	17448	1	-1	-1
11734 12921	12840	582.163	17415	1	17448	1
11735 12937	12921	38.361	17407	1	17415	1
11736 13006	12937	365.383	1053	1	17407	1
11737 13009	13006	1.064	1055	1	1053	1
11738 13168	13009	853.636	17445	1	1055	1
11739 13246	13168	390.589	17446	1	17445	1
11740 13287	13246	160.293	29745	1	17446	1
11741 13326	13287	208.991	17444	1	29745	1
11742 13645	13326	1330.373	-1	-1	17444	1
11743 12784	12741	157.06	17456	1	-1	-1
11744 12841	12784	546.695	-1	-1	17456	1
11745 12759	12740	346.507	17408	1	-1	-1
11746 12750	12759	64.549	-1	-1	17408	1
11747 12718	12750	367.774	-1	-1	-1	-1
11748 12689	12718	202.874	-1	-1	-1	-1
11749 12660	12689	184.422	17429	1	-1	-1
11750 12648	12660	197.999	17397	1	17429	1
11751 12629	12648	187.754	-1	-1	17397	1
11752 12682	12689	148.123	17430	1	-1	-1
11753 12699	12682	1570.088	-1	-1	17430	1
11754 12700	12699	19.491	17454	1	-1	-1
11755 12702	12700	237.528	17440	1	17454	1
11756 12703	12702	2.57	17412	1	17440	1
11757 12742	12703	579.467	2001	1	17412	1
11758 12832	12742	670.678	-1	-1	2001	1
11759 12711	12699	24.801	17453	1	-1	-1
11760 12782	12711	271.938	2022	1	17453	1
11761 12804	12782	131.384	31600	2	2022	1
11762 12829	12804	137.183	31601	2	31600	2
11763 13001	12829	1016.771	-1	-1	31601	2
11764 13061	13001	350.832	17413	1	-1	-1
11765 13065	13061	324.562	-1	-1	17413	1
11766 13113	13001	553.751	-1	-1	-1	-1
11767 13121	13113	54.33	17414	1	-1	-1
11768 13203	13121	1094.405	-1	-1	17414	1
11769 13398	13203	1280.203	-1	-1	-1	-1
11770 13370	13203	801.358	-1	-1	-1	-1
11771 13120	13113	25.964	17425	1	-1	-1
11772 13158	13120	314.496	17382	1	17425	1
11773 13239	13158	579.893	-1	-1	17382	1
11774 13240	13239	3.625	-1	-1	-1	-1
11775 13256	13240	121.127	14848	1	-1	-1
11776 13403	13256	1219.993	-1	-1	14848	1
11777 13389	13240	652.836	31061	2	-1	-1
11778 13397	13389	50.198	14866	1	31061	2
11779 13418	13397	61.798	-1	-1	14866	1
11780 13425	13418	64.156	14840	1	-1	-1
11781 13507	13425	734.587	14865	1	14840	1
11782 13539	13507	305.183	17400	1	14865	1
11783 13582	13539	319.021	17401	1	17400	1
11784 13633	13582	273.06	-1	-1	17401	1
11785 13728	13633	426.078	17393	1	-1	-1
11786 13828	13728	625.893	17457	1	17393	1
11787 14046	13828	1262.401	17391	1	17457	1
11788 14123	14046	657.823	-1	-1	17391	1
11789 13628	13633	27.807	17399	1	-1	-1
11790 13670	13628	358.961	17451	1	17399	1
11791 13760	13670	1249.691	-1	-1	17451	1
11792 13650	13418	1330.404	-1	-1	-1	-1
11793 13667	13650	64.1	-1	-1	-1	-1
11794 13676	13667	121.277	14839	1	-1	-1
11795 13693	13676	109.786	-1	-1	14839	1
11796 13905	13693	963.952	14891	1	-1	-1
11797 13932	13905	114.9	-1	-1	14891	1
11798 13701	13693	464.308	14890	1	-1	-1
11799 13810	13701	1056.849	-1	-1	14890	1
11800 13814	13810	134.458	-1	-1	-1	-1
11801 13842	13814	68.786	-1	-1	-1	-1
11802 13844	13842	17.958	-1	-1	-1	-1
11803 13839	13842	52.94	-1	-1	-1	-1
11804 13818	13814	95.572	-1	-1	-1	-1
11805 13897	13818	425.028	-1	-1	-1	-1
11806 13904	13897	36.86	17392	1	-1	-1
11807 13919	13904	745.085	-1	-1	17392	1
11808 14034	13897	544.729	-1	-1	-1	-1
11809 14067	14034	621.321	-1	-1	-1	-1
11810 14183	14034	767.422	-1	-1	-1	-1
11811 13835	13818	312.494	-1	-1	-1	-1
11812 13801	13810	46.887	-1	-1	-1	-1
11813 13679	13667	335.005	-1	-1	-1	-1
11814 13731	13679	170.898	14838	1	-1	-1
11815 13915	13731	1055.375	-1	-1	14838	1
11816 13700	13679	161.507	14858	1	-1	-1
11817 13740	13700	652.323	14864	1	14858	1
11818 13751	13740	132.453	14842	1	14864	1
11819 13762	13751	430.82	-1	-1	14842	1
11820 13935	13762	970.86	14882	1	-1	-1
11821 13955	13935	83.562	-1	-1	14882	1
11822 14175	13955	1200.954	-1	-1	-1	-1
11823 14411	14175	881.06	14883	1	-1	-1
11824 14418	14411	23.626	-1	-1	14883	1
11825 14422	14418	35.708	14852	1	-1	-1
11826 14450	14422	900.839	-1	-1	14852	1
11827 14416	14450	1773.33	-1	-1	-1	-1
11828 14412	14416	135.546	29439	1	-1	-1
11829 14419	14412	571.165	-1	-1	29439	1
11830 14209	14416	1006.733	-1	-1	-1	-1
11831 14292	14450	749.147	-1	-1	-1	-1
11832 14641	14418	1025.017	22825	1	-1	-1
11833 14659	14641	81.49	31658	2	22825	1
11834 14727	14659	308.492	-1	-1	31658	2
11835 14704	14727	349.008	22851	1	-1	-1
11836 14633	14704	1385.945	-1	-1	22851	1
11837 14766	14727	151.534	-1	-1	-1	-1
11838 14796	14766	727.191	22852	1	-1	-1
11839 14801	14796	383.675	-1	-1	22852	1
11840 14788	14801	364.892	26679	1	-1	-1
11841 14787	14788	16.358	31666	2	26679	1
11842 14779	14787	89.332	31330	2	31666	2
11843 14750	14779	2241.679	-1	-1	31330	2
11844 14837	14801	197.384	30207	2	-1	-1
11845 14872	14837	242.855	26635	1	30207	2
11846 14875	14872	4.279	31663	2	26635	1
11847 14894	14875	99.199	-1	-1	31663	2
11848 14973	14894	804.068	-1	-1	-1	-1
11849 14988	14973	427.789	30208	2	-1	-1
11850 15041	14988	328.834	26637	1	30208	2
11851 15040	15041	23.797	-1	-1	26637	1
11852 15078	15040	123.771	-1	-1	-1	-1
11853 15049	15040	89.158	31665	2	-1	-1
11854 15074	15049	138.381	-1	-1	31665	2
11855 15084	15074	83.6	-1	-1	-1	-1
11856 15105	15074	205.335	-1	-1	-1	-1
11857 15125	15105	303.901	-1	-1	-1	-1
11858 15164	15125	1222.26	-1	-1	-1	-1
11859 15091	15105	62.366	-1	-1	-1	-1
11860 15125	15091	270.004	-1	-1	-1	-1
11861 15084	15091	43.949	-1	-1	-1	-1
11862 14934	14973	223.363	26636	1	-1	-1
11863 14918	14934	1552.485	-1	-1	26636	1
11864 14942	14894	664.491	26631	1	-1	-1
11865 15067	14942	923.154	-1	-1	26631	1
11866 14901	14766	924.829	-1	-1	-1	-1
11867 14922	14901	618.768	-1	-1	-1	-1
11868 14963	14922	358.584	22835	1	-1	-1
11869 15165	14963	1005.534	-1	-1	22835	1
11870 14868	14922	332.37	22849	1	-1	-1
11871 14817	14868	675.276	-1	-1	22849	1
11872 14930	14901	282.347	22834	1	-1	-1
11873 14975	14930	217.211	31659	2	22834	1
11874 15103	14975	592.998	22872	1	31659	2
11875 15162	15103	931.747	-1	-1	22872	1
11876 14173	14175	22.096	14863	1	-1	-1
11877 14197	14173	255.755	-1	-1	14863	1
11878 14237	14197	840.754	-1	-1	-1	-1
11879 14189	14197	1072.431	-1	-1	-1	-1
11880 13957	13955	69.648	14881	1	-1	-1
11881 14009	13957	325.745	-1	-1	14881	1
11882 14152	14009	1633.404	-1	-1	-1	-1
11883 14321	14009	1294.402	14843	1	-1	-1
11884 14356	14321	264.487	14844	1	14843	1
11885 14438	14356	521.309	14860	1	14844	1
11886 14476	14438	110.875	22832	1	14860	1
11887 14489	14476	29.296	31660	2	22832	1
11888 14484	14489	340.303	22833	1	31660	2
11889 14347	14484	603.483	-1	-1	22833	1
11890 14325	14347	116.339	-1	-1	-1	-1
11891 14315	14347	721	-1	-1	-1	-1
11892 13766	13762	662.319	-1	-1	-1	-1
11893 13778	13766	708.548	-1	-1	-1	-1
11894 13755	13766	1200.306	-1	-1	-1	-1
11895 13591	13650	342.146	14869	1	-1	-1
11896 13513	13591	696.166	-1	-1	14869	1
11897 13231	13239	636.625	-1	-1	-1	-1
11898 12713	12718	271.98	17428	1	-1	-1
11899 12769	12713	377.195	17450	1	17428	1
11900 12799	12769	129.144	17409	1	17450	1
11901 12852	12799	433.606	2061	1	17409	1
11902 12855	12852	7.959	-1	-1	2061	1
11903 12808	12750	515.11	17381	1	-1	-1
11904 12879	12808	445.84	979	1	17381	1
11905 12995	12879	612.701	-1	-1	979	1
11906 13082	12995	411.005	-1	-1	-1	-1
11907 13034	12995	587.527	-1	-1	-1	-1
11908 12747	12627	911.238	17449	1	-1	-1
11909 12795	12747	342.59	31692	2	17449	1
11910 12868	12795	836.056	977	1	31692	2
11911 12911	12868	502.624	17411	1	977	1
11912 12962	12911	467.647	17437	1	17411	1
11913 12965	12962	8.19	30445	2	17437	1
11914 12990	12965	205.775	-1	-1	30445	2
11915 13023	12990	744.745	17455	1	-1	-1
11916 13050	13023	454.299	-1	-1	17455	1
11917 13102	12990	611.329	15	1	-1	-1
11918 13104	13102	5.102	1110	1	15	1
11919 13165	13104	344.898	17442	1	1110	1
11920 13171	13165	88.095	2233	1	17442	1
11921 13172	13171	1.578	1141	1	2233	1
